,question_id,poll_id,state,pollster,grade,sample_size,population,start_date,end_date,Biden,Trump
284,136119,72549,Montana,SurveyMonkey,D-,1031,rv,10/18/2020,10/31/2020,46,52
285,136171,72549,Montana,SurveyMonkey,D-,1031,lv,10/18/2020,10/31/2020,46,52
286,136120,72550,Mississippi,SurveyMonkey,D-,1369,rv,10/18/2020,10/31/2020,43,55
287,136172,72550,Mississippi,SurveyMonkey,D-,1369,lv,10/18/2020,10/31/2020,37,61
288,136121,72551,Missouri,SurveyMonkey,D-,2849,rv,10/18/2020,10/31/2020,43,54
289,136173,72551,Missouri,SurveyMonkey,D-,2849,lv,10/18/2020,10/31/2020,43,54
290,136122,72552,Minnesota,SurveyMonkey,D-,2935,rv,10/18/2020,10/31/2020,54,43
291,136174,72552,Minnesota,SurveyMonkey,D-,2935,lv,10/18/2020,10/31/2020,55,43
292,136123,72553,Michigan,SurveyMonkey,D-,4202,rv,10/18/2020,10/31/2020,52,45
293,136175,72553,Michigan,SurveyMonkey,D-,4202,lv,10/18/2020,10/31/2020,52,46
294,136124,72554,Maine,SurveyMonkey,D-,1242,rv,10/18/2020,10/31/2020,56,41
295,136176,72554,Maine,SurveyMonkey,D-,1242,lv,10/18/2020,10/31/2020,56,42
296,136125,72555,Maryland,SurveyMonkey,D-,3150,rv,10/18/2020,10/31/2020,66,30
297,136177,72555,Maryland,SurveyMonkey,D-,3150,lv,10/18/2020,10/31/2020,66,31
298,136126,72556,Massachusetts,SurveyMonkey,D-,3462,rv,10/18/2020,10/31/2020,68,29
299,136178,72556,Massachusetts,SurveyMonkey,D-,3462,lv,10/18/2020,10/31/2020,68,29
300,136127,72557,Louisiana,SurveyMonkey,D-,1533,rv,10/18/2020,10/31/2020,39,58
301,136179,72557,Louisiana,SurveyMonkey,D-,1533,lv,10/18/2020,10/31/2020,36,62
302,136128,72558,Kentucky,SurveyMonkey,D-,1976,rv,10/18/2020,10/31/2020,40,58
303,136180,72558,Kentucky,SurveyMonkey,D-,1976,lv,10/18/2020,10/31/2020,40,59
304,136129,72559,Kansas,SurveyMonkey,D-,2384,rv,10/18/2020,10/31/2020,44,53
305,136181,72559,Kansas,SurveyMonkey,D-,2384,lv,10/18/2020,10/31/2020,44,54
306,136130,72560,Indiana,SurveyMonkey,D-,2545,rv,10/18/2020,10/31/2020,44,53
307,136182,72560,Indiana,SurveyMonkey,D-,2545,lv,10/18/2020,10/31/2020,44,54
308,136131,72561,Illinois,SurveyMonkey,D-,5013,rv,10/18/2020,10/31/2020,58,39
309,136183,72561,Illinois,SurveyMonkey,D-,5013,lv,10/18/2020,10/31/2020,57,41
310,136132,72562,Idaho,SurveyMonkey,D-,878,rv,10/18/2020,10/31/2020,40,58
311,136184,72562,Idaho,SurveyMonkey,D-,878,lv,10/18/2020,10/31/2020,39,59
312,136134,72564,Hawaii,SurveyMonkey,D-,631,rv,10/18/2020,10/31/2020,64,32
313,136186,72564,Hawaii,SurveyMonkey,D-,631,lv,10/18/2020,10/31/2020,66,32
314,136135,72565,Georgia,SurveyMonkey,D-,3748,rv,10/18/2020,10/31/2020,53,45
315,136187,72565,Georgia,SurveyMonkey,D-,3748,lv,10/18/2020,10/31/2020,50,48
316,136136,72566,Florida,SurveyMonkey,D-,7807,rv,10/18/2020,10/31/2020,50,48
317,136188,72566,Florida,SurveyMonkey,D-,7807,lv,10/18/2020,10/31/2020,48,50
318,136137,72567,Delaware,SurveyMonkey,D-,664,rv,10/18/2020,10/31/2020,61,38
319,136189,72567,Delaware,SurveyMonkey,D-,664,lv,10/18/2020,10/31/2020,60,39
320,136139,72569,Connecticut,SurveyMonkey,D-,1928,rv,10/18/2020,10/31/2020,61,37
321,136191,72569,Connecticut,SurveyMonkey,D-,1928,lv,10/18/2020,10/31/2020,61,38
322,136140,72570,Colorado,SurveyMonkey,D-,2888,rv,10/18/2020,10/31/2020,57,41
323,136192,72570,Colorado,SurveyMonkey,D-,2888,lv,10/18/2020,10/31/2020,55,43
324,136141,72571,California,SurveyMonkey,D-,11324,rv,10/18/2020,10/31/2020,62,36
325,136193,72571,California,SurveyMonkey,D-,11324,lv,10/18/2020,10/31/2020,62,36
326,136142,72572,Arizona,SurveyMonkey,D-,3933,rv,10/18/2020,10/31/2020,53,45
327,136194,72572,Arizona,SurveyMonkey,D-,3933,lv,10/18/2020,10/31/2020,52,46
328,136143,72573,Arkansas,SurveyMonkey,D-,1253,rv,10/18/2020,10/31/2020,41,57
329,136195,72573,Arkansas,SurveyMonkey,D-,1253,lv,10/18/2020,10/31/2020,39,60
330,136144,72574,Alabama,SurveyMonkey,D-,1714,rv,10/18/2020,10/31/2020,41,56
331,136196,72574,Alabama,SurveyMonkey,D-,1714,lv,10/18/2020,10/31/2020,38,60
332,136145,72575,Alaska,SurveyMonkey,D-,614,rv,10/18/2020,10/31/2020,45,54
333,136197,72575,Alaska,SurveyMonkey,D-,614,lv,10/18/2020,10/31/2020,45,54
334,136102,72532,Texas,SurveyMonkey,D-,8692,rv,10/17/2020,10/31/2020,50,48
335,136154,72532,Texas,SurveyMonkey,D-,8692,lv,10/17/2020,10/31/2020,47,51
336,136109,72539,Oklahoma,SurveyMonkey,D-,1880,rv,10/17/2020,10/31/2020,36,62
337,136161,72539,Oklahoma,SurveyMonkey,D-,1880,lv,10/17/2020,10/31/2020,35,64
338,136133,72563,Iowa,SurveyMonkey,D-,1484,rv,10/17/2020,10/31/2020,50,48
339,136185,72563,Iowa,SurveyMonkey,D-,1484,lv,10/17/2020,10/31/2020,49,50
340,136043,72492,Iowa,Opinion Savvy/InsiderAdvantage,B-,400,lv,10/30/2020,10/30/2020,46.1,47.8
341,135712,72333,Michigan,Public Policy Polling,B,745,v,10/29/2020,10/30/2020,54,44
342,135859,72405,Minnesota,Public Policy Polling,B,770,v,10/29/2020,10/30/2020,54,43
343,135866,72409,Wisconsin,Emerson College,A-,751,lv,10/29/2020,10/30/2020,52.7,45.4
344,136002,72475,Pennsylvania,AtlasIntel,B/C,672,lv,10/29/2020,10/30/2020,48.5,49.6
345,136024,72484,Florida,St. Pete Polls,C,2758,lv,10/29/2020,10/30/2020,49.2,48.1
346,136074,72510,Pennsylvania,Emerson College,A-,823,lv,10/29/2020,10/30/2020,51.5,46.6
347,136082,72516,Florida,Emerson College,A-,849,lv,10/29/2020,10/30/2020,51.9,46.1
348,136347,72657,Ohio,AtlasIntel,B/C,660,lv,10/29/2020,10/30/2020,46.5,50.4
349,136022,72482,Florida,RMG Research,B/C,1200,lv,10/28/2020,10/30/2020,51,47
350,136300,72632,Arizona,Data Orbital,A/B,550,lv,10/28/2020,10/30/2020,45.9,45.3
351,136016,72478,Arizona,Siena College/The New York Times Upshot,A+,1252,lv,10/26/2020,10/30/2020,49,43
352,136019,72481,Wisconsin,Siena College/The New York Times Upshot,A+,1253,lv,10/26/2020,10/30/2020,52,41
353,136222,72586,Minnesota,Targoz Market Research,C/D,1138,lv,10/25/2020,10/30/2020,53,44
354,136223,72587,Michigan,Targoz Market Research,C/D,993,lv,10/25/2020,10/30/2020,53,39
355,136224,72588,Pennsylvania,Targoz Market Research,C/D,998,lv,10/25/2020,10/30/2020,56,42
356,136225,72589,Florida,Targoz Market Research,C/D,1027,lv,10/25/2020,10/30/2020,50.8,47.1
357,135874,72415,Wisconsin,SSRS,B/C,873,lv,10/23/2020,10/30/2020,52,44
358,135875,72415,Wisconsin,SSRS,B/C,920,rv,10/23/2020,10/30/2020,51,44
359,135876,72416,Michigan,SSRS,B/C,907,lv,10/23/2020,10/30/2020,53,41
360,135877,72416,Michigan,SSRS,B/C,953,rv,10/23/2020,10/30/2020,54,40
361,135881,72417,Arizona,SSRS,B/C,865,lv,10/23/2020,10/30/2020,50,46
362,135882,72417,Arizona,SSRS,B/C,892,rv,10/23/2020,10/30/2020,49,46
363,135883,72418,North Carolina,SSRS,B/C,901,lv,10/23/2020,10/30/2020,51,45
364,135884,72418,North Carolina,SSRS,B/C,932,rv,10/23/2020,10/30/2020,50,44
365,136477,72715,Massachusetts,MassINC Polling Group,A/B,929,lv,10/23/2020,10/30/2020,62,28
366,136138,72568,District of Columbia,SurveyMonkey,D-,483,rv,10/18/2020,10/30/2020,91,7
367,136190,72568,District of Columbia,SurveyMonkey,D-,483,lv,10/18/2020,10/30/2020,93,6
368,135898,72424,Wyoming,SurveyMonkey,D-,378,rv,10/17/2020,10/30/2020,32,66
369,135950,72424,Wyoming,SurveyMonkey,D-,378,lv,10/17/2020,10/30/2020,33,65
370,135899,72425,West Virginia,SurveyMonkey,D-,805,rv,10/17/2020,10/30/2020,32,67
371,135951,72425,West Virginia,SurveyMonkey,D-,805,lv,10/17/2020,10/30/2020,32,66
372,135900,72426,Wisconsin,SurveyMonkey,D-,2509,rv,10/17/2020,10/30/2020,54,43
373,135952,72426,Wisconsin,SurveyMonkey,D-,2509,lv,10/17/2020,10/30/2020,54,44
374,135901,72427,Washington,SurveyMonkey,D-,3899,rv,10/17/2020,10/30/2020,62,35
375,135953,72427,Washington,SurveyMonkey,D-,3899,lv,10/17/2020,10/30/2020,62,36
376,135902,72428,Vermont,SurveyMonkey,D-,734,rv,10/17/2020,10/30/2020,69,29
377,135954,72428,Vermont,SurveyMonkey,D-,734,lv,10/17/2020,10/30/2020,70,28
378,135903,72429,Virginia,SurveyMonkey,D-,4326,rv,10/17/2020,10/30/2020,57,40
379,135955,72429,Virginia,SurveyMonkey,D-,4326,lv,10/17/2020,10/30/2020,56,42
380,135904,72430,Utah,SurveyMonkey,D-,1511,rv,10/17/2020,10/30/2020,43,54
381,135956,72430,Utah,SurveyMonkey,D-,1511,lv,10/17/2020,10/30/2020,43,55
382,135906,72432,Tennessee,SurveyMonkey,D-,3049,rv,10/17/2020,10/30/2020,45,53
383,135958,72432,Tennessee,SurveyMonkey,D-,3049,lv,10/17/2020,10/30/2020,43,56
384,135907,72433,South Dakota,SurveyMonkey,D-,594,rv,10/17/2020,10/30/2020,38,60
385,135959,72433,South Dakota,SurveyMonkey,D-,594,lv,10/17/2020,10/30/2020,37,61
386,135908,72434,South Carolina,SurveyMonkey,D-,2443,rv,10/17/2020,10/30/2020,45,52
387,135960,72434,South Carolina,SurveyMonkey,D-,2443,lv,10/17/2020,10/30/2020,44,54
388,135909,72435,Rhode Island,SurveyMonkey,D-,547,rv,10/17/2020,10/30/2020,63,34
389,135961,72435,Rhode Island,SurveyMonkey,D-,547,lv,10/17/2020,10/30/2020,63,35
390,135910,72436,Pennsylvania,SurveyMonkey,D-,5663,rv,10/17/2020,10/30/2020,52,45
391,135962,72436,Pennsylvania,SurveyMonkey,D-,5663,lv,10/17/2020,10/30/2020,52,46
392,135911,72437,Oregon,SurveyMonkey,D-,3468,rv,10/17/2020,10/30/2020,59,39
393,135963,72437,Oregon,SurveyMonkey,D-,3468,lv,10/17/2020,10/30/2020,60,39
394,135912,72438,Oklahoma,SurveyMonkey,D-,1865,rv,10/17/2020,10/30/2020,37,62
395,135964,72438,Oklahoma,SurveyMonkey,D-,1865,lv,10/17/2020,10/30/2020,36,63
396,135913,72439,Ohio,SurveyMonkey,D-,5321,rv,10/17/2020,10/30/2020,48,50
397,135965,72439,Ohio,SurveyMonkey,D-,5321,lv,10/17/2020,10/30/2020,48,50
398,135914,72440,New York,SurveyMonkey,D-,5769,rv,10/17/2020,10/30/2020,62,34
399,135966,72440,New York,SurveyMonkey,D-,5769,lv,10/17/2020,10/30/2020,63,35
400,135915,72441,Nevada,SurveyMonkey,D-,2047,rv,10/17/2020,10/30/2020,51,47
401,135967,72441,Nevada,SurveyMonkey,D-,2047,lv,10/17/2020,10/30/2020,50,48
402,135916,72442,New Mexico,SurveyMonkey,D-,1483,rv,10/17/2020,10/30/2020,55,43
403,135968,72442,New Mexico,SurveyMonkey,D-,1483,lv,10/17/2020,10/30/2020,55,43
404,135917,72443,New Jersey,SurveyMonkey,D-,3688,rv,10/17/2020,10/30/2020,60,37
405,135969,72443,New Jersey,SurveyMonkey,D-,3688,lv,10/17/2020,10/30/2020,60,38
406,135918,72444,New Hampshire,SurveyMonkey,D-,973,rv,10/17/2020,10/30/2020,53,46
407,135970,72444,New Hampshire,SurveyMonkey,D-,973,lv,10/17/2020,10/30/2020,52,47
408,135919,72445,Nebraska,SurveyMonkey,D-,1722,rv,10/17/2020,10/30/2020,43,55
409,135971,72445,Nebraska,SurveyMonkey,D-,1722,lv,10/17/2020,10/30/2020,42,56
410,135920,72446,North Dakota,SurveyMonkey,D-,398,rv,10/17/2020,10/30/2020,40,59
411,135972,72446,North Dakota,SurveyMonkey,D-,398,lv,10/17/2020,10/30/2020,38,60
412,135921,72447,North Carolina,SurveyMonkey,D-,5280,rv,10/17/2020,10/30/2020,53,45
413,135973,72447,North Carolina,SurveyMonkey,D-,5280,lv,10/17/2020,10/30/2020,52,47
414,135922,72448,Montana,SurveyMonkey,D-,999,rv,10/17/2020,10/30/2020,46,51
415,135974,72448,Montana,SurveyMonkey,D-,999,lv,10/17/2020,10/30/2020,46,52
416,135923,72449,Mississippi,SurveyMonkey,D-,1346,rv,10/17/2020,10/30/2020,42,56
417,135975,72449,Mississippi,SurveyMonkey,D-,1346,lv,10/17/2020,10/30/2020,37,62
418,135924,72450,Missouri,SurveyMonkey,D-,2835,rv,10/17/2020,10/30/2020,43,54
419,135976,72450,Missouri,SurveyMonkey,D-,2835,lv,10/17/2020,10/30/2020,43,55
420,135925,72451,Minnesota,SurveyMonkey,D-,2919,rv,10/17/2020,10/30/2020,55,43
421,135977,72451,Minnesota,SurveyMonkey,D-,2919,lv,10/17/2020,10/30/2020,55,42
422,135926,72452,Michigan,SurveyMonkey,D-,4216,rv,10/17/2020,10/30/2020,53,44
423,135978,72452,Michigan,SurveyMonkey,D-,4216,lv,10/17/2020,10/30/2020,52,46
424,135927,72453,Maine,SurveyMonkey,D-,1248,rv,10/17/2020,10/30/2020,56,42
425,135979,72453,Maine,SurveyMonkey,D-,1248,lv,10/17/2020,10/30/2020,55,43
426,135928,72454,Maryland,SurveyMonkey,D-,3154,rv,10/17/2020,10/30/2020,67,30
427,135980,72454,Maryland,SurveyMonkey,D-,3154,lv,10/17/2020,10/30/2020,66,31
428,135929,72455,Massachusetts,SurveyMonkey,D-,3432,rv,10/17/2020,10/30/2020,68,29
429,135981,72455,Massachusetts,SurveyMonkey,D-,3432,lv,10/17/2020,10/30/2020,68,29
430,135930,72456,Louisiana,SurveyMonkey,D-,1526,rv,10/17/2020,10/30/2020,39,58
431,135982,72456,Louisiana,SurveyMonkey,D-,1526,lv,10/17/2020,10/30/2020,36,62
432,135931,72457,Kentucky,SurveyMonkey,D-,1982,rv,10/17/2020,10/30/2020,41,58
433,135983,72457,Kentucky,SurveyMonkey,D-,1982,lv,10/17/2020,10/30/2020,40,59
434,135932,72458,Kansas,SurveyMonkey,D-,2603,rv,10/17/2020,10/30/2020,44,53
435,135984,72458,Kansas,SurveyMonkey,D-,2603,lv,10/17/2020,10/30/2020,44,54
436,135933,72459,Indiana,SurveyMonkey,D-,2536,rv,10/17/2020,10/30/2020,45,53
437,135985,72459,Indiana,SurveyMonkey,D-,2536,lv,10/17/2020,10/30/2020,44,54
438,135934,72460,Illinois,SurveyMonkey,D-,4921,rv,10/17/2020,10/30/2020,58,39
439,135986,72460,Illinois,SurveyMonkey,D-,4921,lv,10/17/2020,10/30/2020,58,40
440,135935,72461,Idaho,SurveyMonkey,D-,882,rv,10/17/2020,10/30/2020,39,59
441,135987,72461,Idaho,SurveyMonkey,D-,882,lv,10/17/2020,10/30/2020,38,60
442,135936,72462,Iowa,SurveyMonkey,D-,1490,rv,10/17/2020,10/30/2020,50,48
443,135988,72462,Iowa,SurveyMonkey,D-,1490,lv,10/17/2020,10/30/2020,49,50
444,135937,72463,Hawaii,SurveyMonkey,D-,646,rv,10/17/2020,10/30/2020,63,33
445,135989,72463,Hawaii,SurveyMonkey,D-,646,lv,10/17/2020,10/30/2020,65,32
446,135939,72465,Florida,SurveyMonkey,D-,7604,rv,10/17/2020,10/30/2020,49,48
447,135991,72465,Florida,SurveyMonkey,D-,7604,lv,10/17/2020,10/30/2020,48,50
448,135940,72466,Delaware,SurveyMonkey,D-,668,rv,10/17/2020,10/30/2020,61,37
449,135992,72466,Delaware,SurveyMonkey,D-,668,lv,10/17/2020,10/30/2020,60,39
450,135941,72467,District of Columbia,SurveyMonkey,D-,501,rv,10/17/2020,10/30/2020,91,7
451,135993,72467,District of Columbia,SurveyMonkey,D-,501,lv,10/17/2020,10/30/2020,93,6
452,135942,72468,Connecticut,SurveyMonkey,D-,1907,rv,10/17/2020,10/30/2020,62,37
453,135994,72468,Connecticut,SurveyMonkey,D-,1907,lv,10/17/2020,10/30/2020,61,38
454,135943,72469,Colorado,SurveyMonkey,D-,2896,rv,10/17/2020,10/30/2020,57,41
455,135995,72469,Colorado,SurveyMonkey,D-,2896,lv,10/17/2020,10/30/2020,56,43
456,135944,72470,California,SurveyMonkey,D-,10929,rv,10/17/2020,10/30/2020,62,36
457,135996,72470,California,SurveyMonkey,D-,10929,lv,10/17/2020,10/30/2020,62,36
458,135945,72471,Arizona,SurveyMonkey,D-,3824,rv,10/17/2020,10/30/2020,53,45
459,135997,72471,Arizona,SurveyMonkey,D-,3824,lv,10/17/2020,10/30/2020,52,46
460,135946,72472,Arkansas,SurveyMonkey,D-,1246,rv,10/17/2020,10/30/2020,41,58
461,135998,72472,Arkansas,SurveyMonkey,D-,1246,lv,10/17/2020,10/30/2020,38,60
462,135947,72473,Alabama,SurveyMonkey,D-,1752,rv,10/17/2020,10/30/2020,41,56
463,135999,72473,Alabama,SurveyMonkey,D-,1752,lv,10/17/2020,10/30/2020,38,60
464,135948,72474,Alaska,SurveyMonkey,D-,638,rv,10/17/2020,10/30/2020,45,53
465,136000,72474,Alaska,SurveyMonkey,D-,638,lv,10/17/2020,10/30/2020,45,53
466,135905,72431,Texas,SurveyMonkey,D-,8616,rv,10/16/2020,10/30/2020,50,48
467,135957,72431,Texas,SurveyMonkey,D-,8616,lv,10/16/2020,10/30/2020,47,51
468,135938,72464,Georgia,SurveyMonkey,D-,3736,rv,10/16/2020,10/30/2020,52,45
469,135990,72464,Georgia,SurveyMonkey,D-,3736,lv,10/16/2020,10/30/2020,50,48
470,136046,72493,Michigan,Mitchell Research & Communications,C-,817,lv,10/29/2020,10/29/2020,52.1,45
471,135691,72326,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,800,lv,10/28/2020,10/29/2020,47,48
472,135692,72327,Florida,Public Policy Polling,B,941,v,10/28/2020,10/29/2020,52,45
473,135693,72328,Pennsylvania,Public Policy Polling,B,1012,v,10/28/2020,10/29/2020,52,45
474,135725,72341,Nevada,Trafalgar Group,C-,1024,lv,10/28/2020,10/29/2020,49.4,47.1
475,135844,72399,Florida,AtlasIntel,B/C,786,lv,10/28/2020,10/29/2020,48.6,48.5
476,135857,72404,Missouri,Remington Research Group,C-,1010,lv,10/28/2020,10/29/2020,45,50
477,135860,72406,Texas,Public Policy Polling,B,775,v,10/28/2020,10/29/2020,50,48
478,135481,72217,Arizona,Rasmussen Reports/Pulse Opinion Research,C+,800,lv,10/27/2020,10/29/2020,45,49
479,135717,72335,Michigan,RMG Research,B/C,800,lv,10/27/2020,10/29/2020,51,44
480,136048,72494,North Carolina,Trafalgar Group,C-,1082,lv,10/27/2020,10/29/2020,47,49
481,135521,72235,Florida,Harris Insights & Analytics,C,1148,lv,10/26/2020,10/29/2020,50,47
482,135522,72236,North Carolina,Harris Insights & Analytics,C,903,lv,10/26/2020,10/29/2020,49,48
483,135523,72237,Pennsylvania,Harris Insights & Analytics,C,901,lv,10/26/2020,10/29/2020,51,46
484,135894,72420,Iowa,Selzer & Co.,A+,814,lv,10/26/2020,10/29/2020,41,48
485,136506,72732,Arizona,Redfield & Wilton Strategies,,889,lv,10/26/2020,10/29/2020,50,46
486,136508,72734,Michigan,Redfield & Wilton Strategies,,1212,lv,10/26/2020,10/29/2020,54,41
487,136509,72735,North Carolina,Redfield & Wilton Strategies,,1489,lv,10/26/2020,10/29/2020,49,47
488,136510,72736,Pennsylvania,Redfield & Wilton Strategies,,2125,lv,10/26/2020,10/29/2020,50,45
489,136511,72737,Wisconsin,Redfield & Wilton Strategies,,800,lv,10/26/2020,10/29/2020,53,41
490,136003,72476,Florida,ABC News/The Washington Post,A+,915,rv,10/24/2020,10/29/2020,47,49
491,136004,72476,Florida,ABC News/The Washington Post,A+,824,lv,10/24/2020,10/29/2020,48,50
492,136005,72477,Pennsylvania,ABC News/The Washington Post,A+,908,rv,10/24/2020,10/29/2020,49,45
493,136006,72477,Pennsylvania,ABC News/The Washington Post,A+,810,lv,10/24/2020,10/29/2020,51,44
494,136015,72400,New Mexico,Research & Polling Inc.,B+,1180,lv,10/23/2020,10/29/2020,54,42
495,135855,72402,Virginia,Roanoke College,B/C,802,lv,10/23/2020,10/29/2020,53,42
496,135733,72345,Wyoming,SurveyMonkey,D-,394,rv,10/16/2020,10/29/2020,32,66
497,135785,72345,Wyoming,SurveyMonkey,D-,394,lv,10/16/2020,10/29/2020,33,66
498,135734,72346,West Virginia,SurveyMonkey,D-,791,rv,10/16/2020,10/29/2020,32,67
499,135786,72346,West Virginia,SurveyMonkey,D-,791,lv,10/16/2020,10/29/2020,32,67
500,135735,72347,Wisconsin,SurveyMonkey,D-,2456,rv,10/16/2020,10/29/2020,54,43
501,135787,72347,Wisconsin,SurveyMonkey,D-,2456,lv,10/16/2020,10/29/2020,53,44
502,135736,72348,Washington,SurveyMonkey,D-,3911,rv,10/16/2020,10/29/2020,62,35
503,135788,72348,Washington,SurveyMonkey,D-,3911,lv,10/16/2020,10/29/2020,62,35
504,135737,72349,Vermont,SurveyMonkey,D-,749,rv,10/16/2020,10/29/2020,68,30
505,135789,72349,Vermont,SurveyMonkey,D-,749,lv,10/16/2020,10/29/2020,69,29
506,135738,72350,Virginia,SurveyMonkey,D-,4330,rv,10/16/2020,10/29/2020,57,40
507,135790,72350,Virginia,SurveyMonkey,D-,4330,lv,10/16/2020,10/29/2020,56,42
508,135739,72351,Utah,SurveyMonkey,D-,1517,rv,10/16/2020,10/29/2020,43,54
509,135791,72351,Utah,SurveyMonkey,D-,1517,lv,10/16/2020,10/29/2020,44,54
510,135740,72352,Texas,SurveyMonkey,D-,8648,rv,10/16/2020,10/29/2020,50,48
511,135792,72352,Texas,SurveyMonkey,D-,8648,lv,10/16/2020,10/29/2020,47,51
512,135741,72353,Tennessee,SurveyMonkey,D-,3052,rv,10/16/2020,10/29/2020,45,53
513,135793,72353,Tennessee,SurveyMonkey,D-,3052,lv,10/16/2020,10/29/2020,43,56
514,135742,72354,South Dakota,SurveyMonkey,D-,609,rv,10/16/2020,10/29/2020,39,59
515,135794,72354,South Dakota,SurveyMonkey,D-,609,lv,10/16/2020,10/29/2020,38,61
516,135743,72355,South Carolina,SurveyMonkey,D-,2501,rv,10/16/2020,10/29/2020,45,52
517,135795,72355,South Carolina,SurveyMonkey,D-,2501,lv,10/16/2020,10/29/2020,44,54
518,135744,72356,Rhode Island,SurveyMonkey,D-,569,rv,10/16/2020,10/29/2020,63,34
519,135796,72356,Rhode Island,SurveyMonkey,D-,569,lv,10/16/2020,10/29/2020,63,35
520,135745,72357,Pennsylvania,SurveyMonkey,D-,5786,rv,10/16/2020,10/29/2020,52,45
521,135797,72357,Pennsylvania,SurveyMonkey,D-,5786,lv,10/16/2020,10/29/2020,52,46
522,135746,72358,Oregon,SurveyMonkey,D-,3425,rv,10/16/2020,10/29/2020,59,39
523,135798,72358,Oregon,SurveyMonkey,D-,3425,lv,10/16/2020,10/29/2020,59,39
524,135747,72359,Oklahoma,SurveyMonkey,D-,1866,rv,10/16/2020,10/29/2020,37,62
525,135799,72359,Oklahoma,SurveyMonkey,D-,1866,lv,10/16/2020,10/29/2020,35,64
526,135748,72360,Ohio,SurveyMonkey,D-,5092,rv,10/16/2020,10/29/2020,48,50
527,135800,72360,Ohio,SurveyMonkey,D-,5092,lv,10/16/2020,10/29/2020,47,51
528,135749,72361,New York,SurveyMonkey,D-,5531,rv,10/16/2020,10/29/2020,62,34
529,135801,72361,New York,SurveyMonkey,D-,5531,lv,10/16/2020,10/29/2020,62,35
530,135750,72362,Nevada,SurveyMonkey,D-,2072,rv,10/16/2020,10/29/2020,51,47
531,135802,72362,Nevada,SurveyMonkey,D-,2072,lv,10/16/2020,10/29/2020,49,49
532,135751,72363,New Mexico,SurveyMonkey,D-,1548,rv,10/16/2020,10/29/2020,55,43
533,135803,72363,New Mexico,SurveyMonkey,D-,1548,lv,10/16/2020,10/29/2020,56,43
534,135752,72364,New Jersey,SurveyMonkey,D-,3743,rv,10/16/2020,10/29/2020,60,37
535,135804,72364,New Jersey,SurveyMonkey,D-,3743,lv,10/16/2020,10/29/2020,60,38
536,135753,72365,New Hampshire,SurveyMonkey,D-,986,rv,10/16/2020,10/29/2020,53,45
537,135805,72365,New Hampshire,SurveyMonkey,D-,986,lv,10/16/2020,10/29/2020,53,46
538,135754,72366,Nebraska,SurveyMonkey,D-,1678,rv,10/16/2020,10/29/2020,43,55
539,135806,72366,Nebraska,SurveyMonkey,D-,1678,lv,10/16/2020,10/29/2020,42,56
540,135755,72367,North Dakota,SurveyMonkey,D-,399,rv,10/16/2020,10/29/2020,39,59
541,135807,72367,North Dakota,SurveyMonkey,D-,399,lv,10/16/2020,10/29/2020,38,60
542,135756,72368,North Carolina,SurveyMonkey,D-,5356,rv,10/16/2020,10/29/2020,52,46
543,135808,72368,North Carolina,SurveyMonkey,D-,5356,lv,10/16/2020,10/29/2020,51,47
544,135757,72369,Montana,SurveyMonkey,D-,980,rv,10/16/2020,10/29/2020,46,51
545,135809,72369,Montana,SurveyMonkey,D-,980,lv,10/16/2020,10/29/2020,46,52
546,135758,72370,Mississippi,SurveyMonkey,D-,1342,rv,10/16/2020,10/29/2020,42,56
547,135810,72370,Mississippi,SurveyMonkey,D-,1342,lv,10/16/2020,10/29/2020,37,61
548,135759,72371,Missouri,SurveyMonkey,D-,2770,rv,10/16/2020,10/29/2020,44,54
549,135811,72371,Missouri,SurveyMonkey,D-,2770,lv,10/16/2020,10/29/2020,44,54
550,135760,72372,Minnesota,SurveyMonkey,D-,3011,rv,10/16/2020,10/29/2020,54,42
551,135812,72372,Minnesota,SurveyMonkey,D-,3011,lv,10/16/2020,10/29/2020,55,42
552,135761,72373,Michigan,SurveyMonkey,D-,4244,rv,10/16/2020,10/29/2020,52,44
553,135813,72373,Michigan,SurveyMonkey,D-,4244,lv,10/16/2020,10/29/2020,52,46
554,135762,72374,Maine,SurveyMonkey,D-,1215,rv,10/16/2020,10/29/2020,56,42
555,135814,72374,Maine,SurveyMonkey,D-,1215,lv,10/16/2020,10/29/2020,55,43
556,135763,72375,Maryland,SurveyMonkey,D-,3185,rv,10/16/2020,10/29/2020,67,30
557,135815,72375,Maryland,SurveyMonkey,D-,3185,lv,10/16/2020,10/29/2020,66,31
